project_name,project_version,Lines_of_Code,Proxy_Indentation,McCabe_Cyclomatic_Complexity,Nested_Block_Depth,McClure,Difficulty,Maintainability_Index,FanOut,Readability,Effort,label
flink,remotes/origin/bugs-dot-jar_FLINK-3260_6968a57a,-0.272727273,0.062200957,-0.4,-0.5,-0.166666667,-0.365079365,0.399859056,-0.166666667,0.710526316,-0.162793405,2
flink,remotes/origin/bugs-dot-jar_FLINK-3762_dc78a747,0.090909091,0.344497608,0.4,0,0.416666667,0.545634921,-0.117124736,0.166666667,0,0.299434657,0
flink,remotes/origin/bugs-dot-jar_FLINK-3566_434e88fd,0.181818182,0.071770335,0.4,0,0.916666667,0.428571429,-0.157152925,0.166666667,0.421052632,0.204258801,2
flink,remotes/origin/bugs-dot-jar_FLINK-2658_ce68cbd9,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.109936575,-0.5,2.263157895,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1458_91f9bfc7,-0.136363636,-0.153110048,-0.2,0,0,0.041666667,0.072586328,0.25,-0.026315789,0.04496695,0
flink,remotes/origin/bugs-dot-jar_FLINK-2707_3e233a38,0.045454545,-0.33492823,-0.2,-0.5,-0.416666667,-0.365079365,-0.056518675,0.083333333,0,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1848_7164b2b6,0.318181818,0.301435407,0.8,-0.5,1.25,0.746031746,-0.276955603,0,-0.026315789,0.495549293,3
flink,remotes/origin/bugs-dot-jar_FLINK-2713_63d9800e,-0.272727273,0.062200957,-0.4,-0.5,-0.166666667,0.003968254,0.315010571,-0.083333333,0.184210526,-0.061301384,1
flink,remotes/origin/bugs-dot-jar_FLINK-1471_d033fa8f,0.954545455,0.301435407,0,0,0.166666667,0.466269841,-0.596899225,1.166666667,-0.026315789,0.899594866,1
flink,remotes/origin/bugs-dot-jar_FLINK-1214_6ecd0f82,1.454545455,0.330143541,1.6,0.5,1.166666667,0.113095238,-0.787174066,0.666666667,-0.026315789,0.508310714,1
flink,remotes/origin/bugs-dot-jar_FLINK-3740_f2f5bd5b,0.227272727,0.038277512,0.6,0,0.5,0.948412698,-0.272445384,-0.166666667,1.368421053,0.916298128,1
flink,remotes/origin/bugs-dot-jar_FLINK-3513_d90672fd,-0.318181818,-0.483253589,-0.6,-1,-0.416666667,-0.365079365,0.476250881,-0.25,1.394736842,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-3107_937963e3,-0.454545455,-0.473684211,-0.6,-1,-0.416666667,-0.365079365,0.894009866,-0.5,1.894736842,-0.162793405,3
flink,remotes/origin/bugs-dot-jar_FLINK-3740_f2f5bd5b,1.409090909,0.435406699,2.2,2,1.333333333,0.771825397,-0.768287526,1.583333333,-0.026315789,1.152338307,1
flink,remotes/origin/bugs-dot-jar_FLINK-3011_a402002d,0.454545455,1.43062201,1,1,0.333333333,0.498015873,-0.303735025,-0.25,0.026315789,0.225056044,1
flink,remotes/origin/bugs-dot-jar_FLINK-2109_d594d024,-0.136363636,0.358851675,0,0,-0.083333333,-0.051587302,0.201127555,-0.166666667,1.526315789,-0.098871043,1
flink,remotes/origin/bugs-dot-jar_FLINK-2082_0cfa43d7,0.727272727,1.827751196,0,1,0.083333333,0.007936508,-0.46187456,0.5,-0.026315789,0.143766532,1
flink,remotes/origin/bugs-dot-jar_FLINK-3740_f2f5bd5b,-0.136363636,-0.330143541,-0.2,-0.5,-0.25,-0.079365079,0.150105708,-0.083333333,0.078947368,-0.07645096,1
flink,remotes/origin/bugs-dot-jar_FLINK-1167_259f10c0,-0.227272727,-0.019138756,-0.2,-0.5,-0.166666667,-0.365079365,0.386046512,-0.333333333,2.473684211,-0.162793405,3
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,0.636363636,0.09569378,0.6,0,-0.25,0.138888889,-0.525017618,1.833333333,-0.026315789,0.528895881,0
flink,remotes/origin/bugs-dot-jar_FLINK-2082_0cfa43d7,4.454545455,2.622009569,5.2,3,4.583333333,3.158730159,-1.543763214,8.166666667,-0.026315789,24.13497,0
flink,remotes/origin/bugs-dot-jar_FLINK-1496_0a4c7694,1,0.449760766,0.8,0,0.5,0.037698413,-0.602536998,0.666666667,-0.026315789,0.247323986,3
flink,remotes/origin/bugs-dot-jar_FLINK-1531_21f47d9c,0.636363636,1.267942584,1.2,1,1.166666667,0.343253968,-0.493446089,0.833333333,-0.026315789,0.52453911,2
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,-0.272727273,-0.076555024,-0.4,-0.5,-0.166666667,0.428571429,0.347145877,-0.5,2.552631579,0.012740674,1
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,0.045454545,0.717703349,-0.6,0,-0.416666667,-0.365079365,-0.070331219,-0.25,-0.026315789,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,-0.227272727,0.373205742,-0.2,0,0,-0.365079365,0.276673714,0.083333333,0.236842105,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,1.909090909,0.870813397,1,1,0.583333333,0.626984127,-0.908104299,1.25,-0.026315789,1.800293909,1
flink,remotes/origin/bugs-dot-jar_FLINK-1311_94c8e3fa,0.590909091,0.85645933,0.6,1,0.75,3.035714286,-0.490909091,-0.416666667,-0.026315789,3.987655815,1
flink,remotes/origin/bugs-dot-jar_FLINK-2734_8b40bb7a,0,0.540669856,0.4,-0.5,0.416666667,0.031746032,-0.091754757,0,-0.026315789,0.094302196,3
flink,remotes/origin/bugs-dot-jar_FLINK-3760_494212b3,2.681818182,0.23923445,3.2,0.5,1.75,0.825396825,-1.14235377,4.5,-0.026315789,2.975358886,3
flink,remotes/origin/bugs-dot-jar_FLINK-2484_d738430c,2.181818182,0.995215311,1.8,1,1.416666667,1.452380952,-1.043692741,2.416666667,-0.026315789,5.369950958,1
flink,remotes/origin/bugs-dot-jar_FLINK-2802_88a97768,13.86363636,1.832535885,26.6,2,13.58333333,3.922619048,-2.884143763,20.16666667,-0.026315789,93.37528051,3
flink,remotes/origin/bugs-dot-jar_FLINK-2964_76bebd42,1.727272727,-0.655502392,0.6,-0.5,0.666666667,2.400793651,-1.022551092,2.5,-0.026315789,16.28255159,1
flink,remotes/origin/bugs-dot-jar_FLINK-3684_e3759a5e,0.863636364,-0.009569378,1.4,0,0.833333333,6.281746032,-0.605637773,-0.333333333,0.289473684,7.781725765,3
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,1.772727273,0.291866029,2.6,1,1.166666667,2.777777778,-1.006483439,1.5,-0.026315789,9.973868594,1
flink,remotes/origin/bugs-dot-jar_FLINK-3740_f2f5bd5b,2.318181818,1.244019139,4.6,1.5,2.25,2.630952381,-1.124312896,2.083333333,-0.026315789,7.186383361,2
flink,remotes/origin/bugs-dot-jar_FLINK-2294_fef9f115,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.762649753,-0.333333333,1.552631579,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,-0.318181818,-0.205741627,-0.2,-0.5,-0.25,-0.043650794,0.481324877,-0.5,1.921052632,-0.121323398,1
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.013248767,-0.416666667,2.552631579,-0.162793405,2
flink,remotes/origin/bugs-dot-jar_FLINK-1848_7164b2b6,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,0.031746032,0.517124736,-0.416666667,-0.026315789,-0.038420267,3
flink,remotes/origin/bugs-dot-jar_FLINK-1820_39d526e6,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.978294574,-0.166666667,0.026315789,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-3256_44061882,0.318181818,0.425837321,-0.2,0.5,-0.083333333,0.388888889,-0.284848485,0.5,-0.026315789,0.425458297,1
flink,remotes/origin/bugs-dot-jar_FLINK-2713_63d9800e,-0.090909091,-0.325358852,0,-0.5,0,0.408730159,0.024383369,0.416666667,0.105263158,0.238485964,1
flink,remotes/origin/bugs-dot-jar_FLINK-1496_0a4c7694,0.227272727,0.43062201,0.8,0,0.25,-0.365079365,-0.125299507,-0.5,0,-0.162793405,0
flink,remotes/origin/bugs-dot-jar_FLINK-3052_8dc70f2e,-0.227272727,-0.344497608,-0.4,-0.5,-0.25,0.265873016,0.22311487,-0.083333333,0.763157895,0.06233871,3
flink,remotes/origin/bugs-dot-jar_FLINK-3011_5a86a0a1,0.318181818,0.196172249,0.6,0.5,0.25,0.049603175,-0.257787174,0.166666667,0,0.062615331,1
flink,remotes/origin/bugs-dot-jar_FLINK-3684_e3759a5e,0.545454545,0.449760766,0.8,0.5,1.166666667,0.634920635,-0.436786469,0.916666667,-0.026315789,0.742880195,3
flink,remotes/origin/bugs-dot-jar_FLINK-2082_0cfa43d7,0.272727273,0.5215311,0.6,0.5,0.666666667,1.023809524,-0.282311487,0,0.184210526,0.876676867,2
flink,remotes/origin/bugs-dot-jar_FLINK-1496_0a4c7694,-0.045454545,-0.033492823,-0.6,-0.5,-0.416666667,-0.365079365,0.084425652,0.25,0.184210526,-0.162793405,1
flink,remotes/origin/bugs-dot-jar_FLINK-1705_5308ac83,0.363636364,0.33492823,1.2,0,0.916666667,1.142857143,-0.409725159,0.5,0,1.589513782,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1977_4bfbfcdd,-0.318181818,-0.205741627,-0.2,-0.5,0.25,-0.109126984,0.338407329,0.083333333,1.368421053,-0.075823954,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1977_4bfbfcdd,1.090909091,1.186602871,1.4,1.5,1.083333333,0.702380952,-0.630725863,0.5,-0.026315789,0.814455721,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2047_a0a495f0,5.545454545,1.172248804,8.2,1.5,5.416666667,4.603174603,-1.702184637,4.083333333,-0.026315789,28.23851363,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1789_07646fba,0.136363636,1.110047847,-0.4,0,-0.25,-0.365079365,-0.06384778,-0.083333333,0.210526316,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2330_408a566e,-0.090909091,0.373205742,-0.2,0,-0.083333333,-0.365079365,0.070894996,0.25,-0.026315789,-0.162793405,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3903_690fb9f4,0.590909091,0.244019139,1.2,0.5,1,2.775793651,-0.464693446,-0.166666667,-0.026315789,2.644590054,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3110_d10362c0,0.136363636,-0.315789474,0.4,-0.5,0.666666667,0.974206349,-0.210993658,0.25,-0.026315789,0.906118497,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-93_0be7e8f0,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.723749119,-0.333333333,1.815789474,-0.162793405,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-93_0be7e8f0,8.409090909,1.14354067,9.6,5.5,5.916666667,1.767857143,-1.969415081,7.5,-0.026315789,16.76810336,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-93_0be7e8f0,1.454545455,0.612440191,0.6,0.5,0.583333333,3.263888889,-0.971529246,-0.416666667,-0.026315789,22.18215914,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-546_428e32c6,-0.5,-0.526315789,-0.4,-1,-0.166666667,-0.365079365,0.894291755,-0.333333333,2.605263158,-0.162793405,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3324_5f863af6,1.318181818,0.210526316,0.8,0,0.25,0.049603175,-0.798167724,2.5,-0.026315789,0.761699602,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-93_0be7e8f0,-0.454545455,-0.602870813,-0.4,-1,-0.416666667,-0.365079365,0.895137421,-0.5,2.605263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1977_4bfbfcdd,-0.136363636,-0.330143541,-0.4,-0.5,-0.25,0.007936508,0.140803383,0.333333333,1.657894737,-0.037452096,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3733_a5ff019e,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.978576462,-0.5,2.052631579,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1662_3efb5cbf,22.54545455,0.66507177,31,2,13.83333333,4.666666667,-3.259901339,29.25,-0.026315789,124.6451917,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1916_705ce1d1,0.681818182,-0.186602871,0,0,0.416666667,0.168650794,-0.50359408,0.75,-0.026315789,0.485448039,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-43_668f08f2,-0.181818182,0,-0.4,-0.5,-0.25,0.168650794,0.161945032,0.333333333,0.052631579,0.045736876,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2427_e6d4f9a6,0.863636364,0.866028708,0.8,1,1.416666667,1.831349206,-0.623678647,1.25,-0.026315789,3.228706281,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2235_29d3d8f1,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.025369979,-0.416666667,2.578947368,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3028_89317b28,0.545454545,1.956937799,0.6,1.5,1.166666667,0.476190476,-0.519943622,1.083333333,-0.026315789,1.243309532,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-296_5449bf39,-0.272727273,0.062200957,-0.4,-0.5,-0.25,-0.365079365,0.452008457,-0.5,0.842105263,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-846_7acb091a,-0.045454545,-0.162679426,0,0,0,0.172619048,-0.010570825,0,0.026315789,0.112181094,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-548_717186d6,2.454545455,0.464114833,3.6,1,3,0.880952381,-1.159830867,2.666666667,-0.026315789,4.064994266,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3530_4d231938,-0.272727273,-0.076555024,-0.4,-0.5,-0.166666667,0.771825397,0.315010571,-0.416666667,0.052631579,0.150197956,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3099_25850476,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.817336152,-0.416666667,-0.026315789,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2047_ca63fdf3,1.045454545,0.607655502,1.4,1,2.166666667,0.680555556,-0.704298802,2.416666667,-0.026315789,1.554452148,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1235_1beb2a50,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,1.033262861,-0.5,1.657894737,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-579_7d72e6ed,0.090909091,-0.100478469,-0.2,-0.5,-0.25,-0.037698413,-0.052290345,-0.083333333,0.368421053,-0.040670113,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-208_daf9a4ef,0.136363636,0.822966507,0,0.5,-0.25,-0.365079365,-0.109795631,-0.083333333,0.184210526,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-846_7acb091a,-0.181818182,-0.220095694,-0.4,-0.5,-0.25,-0.023809524,0.181677237,0.333333333,0.105263158,-0.046119535,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,1.545454545,0.411483254,2.6,0.5,0.583333333,0.761904762,-0.840732911,0.916666667,-0.026315789,1.43537168,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4050_52ca008c,-0.318181818,0.540669856,-0.2,0,0,0.388888889,0.407751938,-0.25,0.078947368,-0.002708575,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-47_b62f1c26,1.272727273,-0.229665072,0.6,0,0.5,2.884920635,-0.798449612,-0.416666667,-0.026315789,7.993243547,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-579_7d72e6ed,0.909090909,0.492822967,0.6,0,0.583333333,3.091269841,-0.650458069,1.416666667,-0.026315789,5.939821234,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1215_a9efe3c4,-0.090909091,-0.205741627,-0.2,-0.5,-0.083333333,-0.067460317,0.125581395,-0.166666667,0.605263158,-0.082047913,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1899_b6f89048,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.198731501,-0.5,1.973684211,-0.162793405,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2799_3979fa8d,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.936293164,-0.416666667,2.394736842,-0.162793405,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1364_05c89637,0.318181818,0.301435407,0.8,-0.5,1.25,0.746031746,-0.276955603,0,-0.026315789,0.495549293,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-579_7d72e6ed,0.818181818,1.770334928,1,1.5,0.833333333,0.468253968,-0.577448908,0.5,-0.026315789,0.826179815,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-43_668f08f2,-0.545454545,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.171388302,-0.5,1.973684211,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2695_0598498e,-0.136363636,0.220095694,-0.2,0,0.166666667,0.295634921,0.049471459,0.416666667,-0.026315789,0.233110308,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1174_342809f7,-0.5,-0.526315789,-0.4,-1,-0.25,-0.365079365,0.979704017,-0.416666667,2.605263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1155_f64e8adc,1.045454545,1.885167464,1.8,2,1.25,1.123015873,-0.724594785,0.666666667,-0.026315789,2.406622753,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2603_77d2d3b0,0.227272727,0.071770335,0.4,0,0,0.376984127,-0.263143058,0.166666667,-0.026315789,0.434775793,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4353_b0014b7d,0.272727273,0.330143541,0.2,0,0.5,1.871031746,-0.300070472,0.333333333,0.026315789,1.902841698,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-612_df9e6913,-0.590909091,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.611698379,-0.5,2.605263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-93_0be7e8f0,-0.409090909,0,-0.4,-0.5,0.083333333,0.388888889,0.552360817,-0.5,0.157894737,0.015165713,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1297_73cc2442,0.181818182,-0.244019139,0,-0.5,0.083333333,0.384920635,-0.203100775,0.416666667,-0.026315789,0.354924707,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-614_6feacf6b,-0.272727273,-0.282296651,0.2,-0.5,0.083333333,-0.049603175,0.194926004,0,-0.026315789,0.010140442,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2246_dcadb0e1,0.227272727,0.66507177,0.4,0.5,0.166666667,0.023809524,-0.236645525,0.5,-0.026315789,0.099207598,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1081_4ce4e3c9,-0.136363636,-0.153110048,-0.4,-0.5,-0.25,-0.041666667,0.135729387,0.333333333,0.578947368,-0.050457864,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4431_7441a3d5,-0.045454545,0.488038278,0,0.5,0,1.073412698,0.059901339,-0.5,0.605263158,0.29255142,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3763_ab1a0cc2,1.272727273,0.732057416,1.4,0.5,0.25,0.51984127,-0.65017618,0.166666667,-0.026315789,0.513442022,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1877_716e1237,0.136363636,-0.205741627,0,0,0.25,0.015873016,-0.16222692,1.166666667,-0.026315789,0.075510451,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2695_0598498e,-0.227272727,-0.526315789,-0.6,-1,-0.416666667,0.107142857,0.239182523,-0.333333333,0.052631579,-0.004483555,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-510_f63d745a,0.636363636,0.933014354,0.8,0.5,0.5,0.813492063,-0.511768851,2.166666667,-0.026315789,1.251935478,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-846_7acb091a,-0.318181818,-0.205741627,-0.2,-0.5,-0.166666667,0.371031746,0.344890768,-0.166666667,1.026315789,0.07725316,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-847_65aa40dd,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.013248767,-0.333333333,2.605263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-498_f2a2edec,1.409090909,0.679425837,1.6,2,1.333333333,1.140873016,-0.828611698,1.75,-0.026315789,2.836887329,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3104_38f5ef13,-0.454545455,-0.473684211,-0.4,-1,-0.25,0.007936508,0.74038055,-0.333333333,2.421052632,-0.113974516,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2434_8159fc21,0.5,1.583732057,0.6,2,0.5,0.003968254,-0.44298802,1.083333333,-0.026315789,0.249394028,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4358_74cbba24,0.681818182,0.263157895,1.2,0.5,1.166666667,1.073412698,-0.54559549,1.416666667,-0.026315789,1.621564865,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-548_717186d6,1.045454545,0.43062201,0.8,0.5,1.083333333,1.91468254,-0.700634249,0.916666667,-0.026315789,4.008264034,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1364_b481a14c,1.545454545,1.325358852,1.6,1,0.916666667,0.083333333,-0.848062016,1.166666667,-0.026315789,0.67376198,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3324_5f863af6,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.638054968,-0.25,2,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-537_a8493efc,0.590909091,1.397129187,-0.6,0,-0.416666667,-0.017857143,-0.295842142,-0.333333333,0.631578947,-0.016806994,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-43_668f08f2,0,-0.296650718,0,0.5,0.666666667,0.148809524,-0.047498238,0.5,-0.026315789,0.105860318,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3110_d10362c0,0.227272727,0,1,0,0.25,0.077380952,-0.291613813,0.583333333,-0.026315789,0.216360944,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4353_b0014b7d,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.612684989,-0.25,1.947368421,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-478_a7f0e808,0.772727273,2.043062201,0.8,2,1.25,0.333333333,-0.56448203,1.166666667,-0.026315789,0.71215689,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1308_69ba2a54,-0.090909091,0.928229665,0,0.5,0.083333333,-0.061507937,0.103875969,-0.333333333,0.105263158,-0.071370366,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2318_1d08cbd3,-0.454545455,-0.473684211,-0.6,-1,-0.416666667,-0.365079365,0.706553911,-0.333333333,-0.026315789,-0.162793405,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1668_63070cf9,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.067460317,0.896546864,-0.333333333,2.578947368,-0.128335725,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-548_717186d6,0.181818182,0.234449761,0.2,0,0.25,0.375,-0.234954193,0.583333333,0,0.446370798,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2249_6dde8e9d,-0.181818182,0.157894737,-0.2,-0.5,-0.25,-0.136904762,0.271881607,-0.416666667,2.052631579,-0.122365335,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-678_6c54045d,0.636363636,-0.043062201,0.8,0,0.583333333,0.299603175,-0.455673009,1.166666667,-0.026315789,0.382153374,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1104_7ae92779,0.045454545,0.04784689,0.8,0,0.25,0.825396825,-0.061028894,-0.416666667,0.026315789,0.298909078,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1719_c3773d53,-0.045454545,0.14354067,0.2,0,0.166666667,0.071428571,0.099083862,-0.5,1.263157895,-0.061453525,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1269_b8fe2ded,3.363636364,1.205741627,1.8,0.5,1.416666667,1.222222222,-1.224947146,2.666666667,-0.026315789,5.436003296,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-4066_9a109aa3,2.136363636,0.133971292,1.4,0.5,0.5,0.462301587,-1.069344609,3.583333333,-0.026315789,3.288027524,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2174_5931a4a7,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.164622974,-0.5,2.605263158,-0.162793405,3
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3013_eabb4066,-0.090909091,0.373205742,-0.2,0,-0.083333333,-0.119047619,0.13713883,-0.083333333,1.184210526,-0.101259199,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1168_c05cec12,-0.363636364,-0.004784689,-0.4,-0.5,-0.166666667,-0.365079365,0.583650458,-0.25,0.342105263,-0.162793405,2
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2389_0fa892b3,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.109936575,-0.416666667,1.105263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-1075_79467350,-0.272727273,-0.162679426,-0.4,-0.5,-0.25,-0.365079365,0.436504581,-0.25,0.210526316,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-278_db19e70f,1.454545455,0.866028708,2.2,1,1.5,0.444444444,-0.884989429,3.083333333,-0.026315789,1.778505443,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-766_6fc5ea9d,-0.590909091,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.742494715,-0.5,2.605263158,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2219_f2740ce1,2.727272727,1.04784689,2.8,1.5,2.5,1.734126984,-1.148273432,1.666666667,-0.026315789,5.862773235,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-642_7a84b3a8,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.107142857,0.885271318,-0.25,2.421052632,-0.130562519,0
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2047_a0a495f0,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.067653277,-0.416666667,2.052631579,-0.162793405,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-2147_a1556c30,-0.409090909,-0.492822967,-0.4,-1,-0.166666667,-0.033730159,0.534883721,-0.166666667,0.131578947,-0.074851172,1
jackrabbit-oak,remotes/origin/bugs-dot-jar_OAK-3324_5f863af6,0.318181818,0.081339713,0.4,0,0.333333333,0.363095238,-0.300916138,0.5,-0.026315789,0.392139371,1
